x1,y1,x2,y2
395.185,683.585,464.125,800.183
394.509,687.194,464.338,804.329
394.283,688.703,464.329,806.217
393.594,692.145,464.373,808.202
393.017,695.272,464.417,811.176
392.381,698.247,464.508,813.574
391.813,700.891,464.877,817.632
391.172,703.113,465.075,814.930
399.636,705.990,474.667,816.400
419.392,711.241,488.848,819.638
432.522,714.729,499.544,821.679
442.768,717.263,508.832,823.053
451.033,719.484,515.543,823.798
457.121,721.238,520.310,824.357
463.137,723.069,523.964,824.766
468.593,724.673,526.624,824.976
473.316,726.060,531.494,825.404
477.289,727.433,535.637,825.785
481.867,728.854,540.340,826.132
486.441,729.797,543.006,826.359
496.764,731.703,543.065,826.198
502.970,733.396,545.174,826.458
508.080,734.895,548.983,826.604
512.278,736.167,561.275,822.564
516.882,737.771,581.890,818.323
521.191,739.072,593.614,815.042
524.057,740.484,603.754,812.082
525.398,741.255,612.306,809.422
529.303,742.901,618.967,807.321
532.491,744.078,626.406,804.794
535.250,745.320,632.774,802.635
537.333,746.438,637.277,800.925
538.506,747.143,641.320,799.525
543.897,742.436,644.830,798.186
551.267,736.249,648.580,796.661
556.292,731.478,652.679,794.980
559.469,729.561,656.949,793.227
562.023,728.273,659.222,792.163
562.802,728.039,661.242,791.325
566.643,721.489,665.387,787.885
571.128,711.686,673.553,765.020
575.464,703.429,681.990,744.102
577.817,699.002,687.612,729.011
580.271,694.165,691.924,717.496
581.637,691.504,694.907,709.124
582.784,689.010,697.636,701.562
583.890,686.791,700.272,693.537
585.294,683.863,702.588,686.942
586.440,681.321,704.640,680.535
586.570,680.213,706.564,674.573
592.668,675.907,707.970,670.504
602.246,668.253,709.044,666.899
608.432,663.248,710.446,662.809
613.648,659.147,711.898,657.968
618.122,655.986,713.180,653.890
622.144,653.268,713.966,651.317
624.746,651.394,715.100,648.095
626.915,649.915,715.537,646.454
623.630,651.078,716.492,643.267
634.327,649.217,717.460,640.322
646.464,649.397,718.353,637.108
649.892,649.977,719.504,634.304
653.007,650.753,733.031,618.697
655.384,651.357,742.921,604.657
654.435,650.411,750.423,594.529
655.960,654.097,756.914,585.800
659.274,667.233,762.516,578.380
660.636,672.628,773.462,574.772
661.470,675.885,801.386,577.756
662.276,678.671,815.797,579.238
662.573,680.823,827.034,580.656
663.143,683.391,836.945,582.034
663.761,686.177,845.850,583.469
663.882,687.247,853.793,584.928
663.882,687.712,860.137,586.023
663.858,687.443,864.374,586.774
664.027,685.102,868.454,587.323
671.784,685.818,874.483,588.538
679.313,686.224,878.452,589.317
685.431,686.381,883.071,590.173
688.277,686.188,886.526,590.893
688.870,685.335,888.643,591.309
692.677,685.473,890.247,591.981
705.466,675.951,895.265,597.194
719.027,667.038,900.216,602.580
727.975,661.114,903.746,606.934
734.209,657.043,905.545,608.986
738.298,654.311,907.171,611.205
743.302,651.145,908.170,612.297
746.876,648.870,909.581,614.206
751.181,646.092,910.946,616.341
755.135,643.702,912.909,619.202
755.583,643.103,913.203,619.502
758.163,642.989,913.472,619.986
766.345,649.193,913.970,620.692
772.886,655.006,913.228,619.741
776.276,658.362,918.697,620.423
779.451,661.261,929.749,618.529
781.757,663.590,936.861,616.696
782.379,664.500,941.326,615.700
783.965,666.176,943.737,615.306
784.642,666.968,953.460,606.020
785.599,668.261,962.502,597.338
794.649,668.058,968.772,591.721
804.915,667.842,973.958,587.364
811.353,667.913,976.799,585.206
814.620,667.600,979.397,583.326
817.464,667.814,982.619,580.862
823.595,667.751,985.472,578.742
826.139,667.739,987.454,577.068
828.532,667.779,990.943,577.460
836.620,664.676,999.003,582.291
843.741,662.775,1002.942,585.410
849.937,661.306,1005.793,587.864
855.283,660.019,1008.854,590.167
858.946,659.194,1012.285,592.716
862.542,658.348,1019.320,598.232
865.184,657.849,1025.874,602.838
866.540,657.775,1030.694,606.413
868.978,657.332,1032.620,608.050
871.774,656.693,1037.878,611.124
877.930,654.198,1045.723,615.318
889.597,650.835,1050.352,618.169
896.708,648.659,1053.779,620.026
901.539,647.260,1046.061,615.629
905.534,646.001,1041.814,615.487
909.839,644.585,1029.798,619.919
913.778,643.359,1020.901,628.938
917.128,642.201,1017.132,632.969
919.745,641.329,1014.736,636.511
921.548,640.719,1013.994,637.748
923.343,639.985,1010.970,642.311
926.971,638.886,1008.366,648.182
930.867,634.871,1004.418,653.799
934.627,624.610,999.409,659.240
938.055,616.821,995.435,663.380
940.423,611.276,992.249,666.333
942.221,606.832,991.952,668.379
943.390,604.332,984.169,683.328
945.505,599.418,978.035,693.449
946.721,596.553,973.084,701.545
947.241,595.291,969.372,707.312
948.285,593.280,966.238,712.232
949.155,591.182,963.385,716.566
949.120,590.195,960.624,720.676
954.031,591.816,957.644,723.359
961.860,594.928,958.523,730.408
966.385,597.093,965.488,738.142
968.731,598.435,970.180,741.813
971.683,600.082,972.128,743.166
973.405,601.211,974.481,744.974
976.379,602.586,976.221,744.629
975.508,602.197,968.845,757.111
977.281,604.918,962.292,763.462
979.020,607.350,958.273,766.500
980.843,609.095,955.255,768.514
982.883,611.429,952.439,770.814
985.320,614.234,949.722,773.125
984.973,613.193,947.427,774.628
987.495,623.071,945.451,776.091
989.660,631.277,943.856,777.289
990.426,636.362,942.193,778.821
991.276,641.529,927.595,786.336
991.762,646.695,915.878,793.400
992.292,651.408,907.978,798.040
992.520,654.770,901.674,801.662
992.549,655.896,896.900,804.446
992.768,658.009,892.722,806.809
992.750,659.527,888.995,809.069
992.924,661.686,884.711,811.315
992.898,660.528,880.158,813.890
986.663,667.569,876.900,815.618
979.412,676.671,874.459,816.992
973.591,683.115,871.098,818.853
968.619,688.035,859.926,816.958
964.782,691.268,845.815,816.669
961.276,694.265,836.269,816.014
957.572,697.281,828.674,815.707
955.851,698.386,824.197,815.046
954.219,699.185,819.131,814.788
948.421,706.251,816.023,814.603
939.223,714.763,810.985,813.846
932.297,721.672,806.343,813.645
927.801,725.867,802.594,813.124
923.864,729.788,793.376,817.427
921.176,732.414,783.710,819.517
918.604,735.038,776.151,821.251
915.378,738.217,769.983,822.594
912.457,741.027,765.070,823.723
909.576,743.893,759.697,825.083
908.870,744.596,755.478,826.104
907.064,746.397,751.875,826.944
891.545,753.473,753.085,824.860
872.798,763.694,741.982,815.733
858.617,770.764,736.335,810.254
847.016,776.400,732.823,806.438
838.717,780.445,730.946,804.564
831.529,783.787,729.837,803.274
825.450,786.776,728.637,801.776
818.824,790.383,726.427,799.705
813.718,799.991,723.416,798.376
809.289,811.321,709.240,799.714
806.852,817.260,701.427,800.121
805.008,821.735,694.054,800.291
803.059,826.684,690.728,800.734
801.525,830.315,684.280,801.344
800.343,833.048,682.238,801.208
798.428,838.208,678.458,801.652
797.603,839.276,676.235,794.619
796.675,840.911,668.950,783.226
795.790,843.131,663.976,775.640
794.874,844.939,661.101,771.166
794.172,847.027,658.100,766.860
792.815,847.181,655.959,763.399
784.689,843.433,653.171,759.828
771.541,841.231,652.101,757.911
764.629,839.719,649.934,756.342
757.368,838.379,638.636,752.489
751.216,837.212,631.480,750.895
746.749,836.310,624.568,749.532
743.403,835.502,615.462,748.978
741.807,834.967,602.346,748.303
738.210,834.274,595.699,748.278
736.349,833.627,588.575,748.397
732.162,833.020,584.173,748.797
729.034,832.390,576.119,750.424
729.099,832.695,559.608,756.994
723.130,834.164,551.448,761.290
720.644,834.464,546.044,764.403
714.321,835.302,541.806,767.009
711.484,835.717,538.111,769.323
706.542,835.634,533.944,771.950
692.386,828.025,532.650,772.688
680.766,822.653,528.974,786.881
673.414,819.062,526.291,796.960
666.505,815.366,524.984,803.637
660.561,812.229,523.662,810.918
655.087,809.097,523.201,815.059
651.170,806.747,522.460,820.274
648.411,804.956,522.105,823.591
645.201,802.892,522.244,824.476
642.525,801.093,517.497,825.270
639.952,799.370,506.420,828.507
636.682,797.251,498.908,830.326
633.728,794.053,493.328,831.576
619.084,785.455,491.043,831.739
609.532,780.462,489.886,831.800
601.753,776.645,487.559,832.078
594.513,773.266,484.912,832.701
587.594,770.226,482.224,832.544
582.821,768.274,483.968,841.677
579.033,766.676,482.372,854.069
575.276,765.239,481.886,859.613
572.145,764.226,482.165,862.947
569.182,763.496,481.844,867.185
555.457,770.374,482.031,870.373
541.525,777.255,481.700,873.503
534.407,781.235,481.924,875.410
527.950,784.997,483.750,877.635
522.689,788.372,483.811,878.556
518.668,790.940,491.484,886.333
517.241,791.909,497.141,893.413
513.302,795.006,503.847,898.306
510.952,796.870,507.616,899.603
508.824,798.556,510.478,900.122
508.708,799.013,511.940,900.150
507.489,800.269,514.806,902.656
505.274,802.104,533.758,899.979
502.706,804.075,549.905,899.791
501.692,804.845,560.860,899.332
500.829,805.673,568.400,898.950
501.867,805.026,575.768,898.214
499.039,807.141,582.652,898.067
496.846,809.101,588.943,897.910
495.636,810.333,590.363,896.253
494.133,811.620,590.991,900.349
493.239,812.622,592.112,909.830
493.745,812.316,592.740,915.173
492.390,813.815,592.359,913.543
491.306,814.951,593.019,915.616
490.676,818.290,594.823,912.623
490.090,826.352,584.746,911.837
489.553,831.836,573.061,914.582
489.534,835.204,567.635,914.786
489.399,839.087,566.375,913.454
489.121,842.568,563.661,913.199
488.988,845.490,562.288,912.758
488.995,847.333,561.573,911.822
488.906,848.785,561.368,910.948
489.040,849.234,562.055,909.411
489.224,849.712,560.675,909.474
488.771,850.983,559.715,909.443
491.055,856.626,557.788,908.387
491.371,863.541,555.018,900.177
491.701,866.145,549.744,895.094
492.504,870.667,546.771,891.999
492.877,873.072,544.970,889.590
488.065,877.212,545.860,889.191
482.180,877.574,546.117,878.306
480.219,876.463,541.711,870.111
479.233,874.666,539.284,865.301
477.691,874.791,537.525,861.630
469.037,875.073,535.832,858.233
462.033,872.759,534.280,854.859
453.494,870.721,532.829,851.693
448.117,868.877,531.460,848.681
444.656,867.326,531.262,847.643
441.899,865.839,530.087,844.738
435.495,864.630,529.511,843.164
426.258,851.418,529.220,841.820
418.744,843.158,528.631,839.544
412.909,837.340,527.945,837.405
408.769,833.141,528.082,837.292
405.248,829.713,528.269,836.882
401.740,826.330,527.510,834.288
398.861,823.673,526.718,836.446
395.963,821.052,517.914,839.729
393.982,819.425,514.003,842.266
392.299,817.814,510.649,843.860
390.879,816.642,509.256,845.010
388.809,814.425,507.098,846.369
390.597,815.374,505.382,847.531
387.942,816.040,503.913,848.396
387.772,814.335,503.111,849.444
389.466,812.838,502.880,850.386
385.478,809.803,509.379,848.123
382.762,801.457,499.435,838.181
377.883,794.919,492.529,831.606
375.568,791.066,490.266,829.239
374.267,788.421,486.351,827.281
373.406,785.952,483.061,824.710
374.096,784.647,480.049,821.778
373.228,782.688,478.319,820.091
373.090,781.196,475.677,818.039
372.002,779.262,473.229,816.032
371.234,777.604,471.083,814.480
372.209,777.082,470.659,813.982
373.212,776.758,469.972,813.370
374.090,776.551,468.486,812.485
375.885,771.142,467.070,811.448
383.198,760.757,465.755,810.721
387.459,752.201,463.203,809.088
390.803,746.487,462.354,808.517
393.475,742.253,462.627,808.713
395.740,738.415,460.303,809.788
397.841,735.345,445.121,806.347
400.353,731.000,434.651,803.020
402.058,728.091,427.846,801.134
406.772,717.005,423.459,799.833
411.567,709.508,418.811,798.408
415.579,702.545,416.400,797.693
418.565,697.671,412.310,796.468
421.172,693.179,408.695,795.284
423.584,689.091,405.035,794.215
425.612,685.714,406.748,789.940
427.533,682.646,404.341,779.069
428.799,680.413,401.156,769.824
430.614,677.657,399.737,764.847
432.922,673.834,398.076,759.538
434.418,671.364,396.766,755.372
435.389,669.939,396.186,753.093
436.487,668.082,395.330,750.401
437.144,667.204,394.996,749.253
438.383,664.939,394.779,748.195
442.667,668.655,393.694,744.699
454.935,676.141,392.791,752.854
465.008,681.124,400.656,753.191
471.503,684.455,413.542,750.035
476.773,687.092,420.597,748.874
481.363,689.324,432.003,753.461
486.831,691.966,444.086,756.675
490.280,693.654,451.966,758.606
493.285,695.174,457.797,759.815
495.527,696.232,462.401,760.666
498.240,697.599,465.980,761.322
500.777,698.736,469.497,762.050
504.025,700.295,473.726,762.640
506.315,701.447,477.075,763.198
508.144,702.339,478.846,763.627
505.764,701.481,484.470,767.070
509.489,702.219,494.476,769.888
517.458,703.736,500.372,771.524
522.717,704.646,505.278,772.861
527.330,706.205,501.874,774.725
532.963,707.367,509.702,768.338
539.951,708.405,515.369,763.947
543.801,709.146,517.125,762.220
548.682,709.423,518.835,760.639
550.200,709.028,526.730,755.151
553.347,713.677,530.183,749.434
556.495,718.325,533.635,743.717
559.642,722.974,540.000,736.000
562.790,727.623,543.000,731.000
565.937,732.271,546.800,726.000
569.085,736.920,551.000,721.000
572.232,741.569,554.500,716.500
575.380,746.217,558.000,712.000
578.527,750.866,562.000,706.000
581.675,755.515,566.000,700.000
584.822,760.163,564.709,692.264
587.970,764.812,568.162,686.547
591.117,769.461,571.615,680.830
593.265,771.653,571.801,674.330
594.963,773.271,571.849,670.399
596.530,774.888,571.663,664.983
598.096,776.271,574.341,652.138
599.594,778.841,574.627,643.461
599.047,794.904,574.676,635.509
597.630,802.999,575.154,631.741
597.270,806.181,575.603,631.717
596.328,812.005,566.652,618.037
595.489,815.767,559.610,608.698
594.586,819.836,555.501,603.483
593.829,823.922,550.993,598.146
593.309,827.010,547.870,594.712
592.880,829.110,547.624,593.961
592.953,829.967,539.983,589.518
592.195,832.907,525.794,584.039
591.794,834.953,515.441,580.403
594.187,830.960,508.597,578.080
587.033,835.669,503.216,576.466
577.555,839.907,504.031,576.260
572.168,842.285,488.969,579.908
568.041,844.019,479.565,582.381
564.653,845.526,473.873,584.136
560.199,843.042,469.479,585.510
550.683,820.441,464.560,587.210
544.049,807.019,463.070,587.785
539.313,798.007,460.389,588.828
535.298,790.692,458.189,589.645
531.161,783.573,455.148,590.873
527.336,777.119,453.012,591.749
524.483,772.469,451.557,594.950
522.904,769.775,444.336,610.689
518.400,764.925,440.876,619.236
515.971,762.105,438.752,624.109
513.222,759.105,436.897,628.498
510.858,756.641,435.200,633.263
509.315,755.132,434.310,636.008
507.467,753.282,433.286,638.878
505.582,751.282,433.001,639.150
504.577,739.326,431.616,643.285
502.295,729.788,430.900,644.880
500.176,722.541,429.615,648.214
498.455,716.794,426.682,653.167
497.017,712.850,423.589,656.986
495.783,709.986,415.888,661.071
494.664,707.643,409.857,664.614
493.061,704.335,397.988,675.206
491.327,700.382,388.970,681.716
490.066,698.247,382.140,686.253
488.817,696.582,379.962,688.092
487.571,694.750,378.776,682.620
486.466,692.522,372.505,674.409
485.146,690.015,369.297,668.481
484.028,687.503,366.862,664.363
483.060,685.715,363.931,660.148
482.269,684.727,362.136,657.411
483.539,681.803,363.865,659.545
490.799,666.008,365.510,647.369
494.180,654.691,366.529,636.893
496.604,647.022,366.475,631.660
498.864,639.891,366.440,626.395
500.576,635.548,365.608,628.781
502.261,631.409,374.803,622.630
503.827,627.814,381.780,618.988
505.247,625.507,382.524,618.698
507.274,620.408,402.649,624.167
508.266,619.011,412.274,628.293
510.027,615.642,419.381,631.011
510.873,614.824,425.056,632.634
511.907,614.326,429.085,633.389
512.929,613.772,428.555,632.895
514.576,611.340,431.888,635.458
516.509,604.840,441.826,637.505
517.651,603.604,453.010,630.923
518.532,602.916,458.738,628.173
518.915,598.789,463.495,625.518
520.354,585.102,470.813,618.352
521.721,576.706,476.240,605.258
522.840,569.832,479.487,598.813
521.688,563.432,482.000,593.977
509.515,542.194,483.367,592.275
499.594,526.429,484.283,579.310
493.024,516.477,485.151,572.977
486.586,506.942,485.490,565.535
481.646,500.047,485.896,559.635
476.749,492.806,486.004,555.863
473.793,488.062,486.344,553.840
470.532,483.414,486.470,550.753
467.621,479.424,486.634,549.223
463.780,473.978,486.651,546.946
460.647,469.572,486.640,543.684
458.066,465.960,486.495,541.134
455.883,462.544,486.828,539.091
445.960,463.134,478.141,530.503
427.116,468.885,469.659,520.758
414.277,473.073,463.816,514.122
403.896,476.930,459.245,509.019
395.759,480.046,455.423,504.672
389.949,482.267,453.147,501.978
385.024,484.219,451.183,499.503
380.206,486.235,448.711,496.827
376.239,487.985,446.858,494.940
371.298,490.152,446.557,494.327
367.527,491.940,437.155,494.002
364.677,493.254,425.334,494.901
363.511,493.878,420.112,495.544
360.978,495.014,416.625,495.991
358.808,495.966,413.718,496.277
353.000,496.000,409.912,500.835
350.032,491.895,405.934,505.126
347.063,487.791,401.956,509.418
344.095,483.686,397.978,513.709
341.126,479.581,394.000,518.000
338.158,475.477,390.878,523.628
336.458,472.669,390.450,537.656
335.149,470.432,391.045,546.595
333.559,467.939,391.303,552.455
332.965,467.040,391.491,556.079
332.085,465.447,391.632,557.507
330.631,463.088,391.886,562.223
329.279,460.870,393.398,564.552
329.853,458.365,404.033,577.806
358.743,421.685,409.704,584.011
387.464,410.515,412.525,587.096
401.507,406.957,415.527,590.262
414.717,405.849,417.897,592.933
423.077,404.977,420.761,596.021
430.550,404.506,422.750,598.290
436.929,404.212,420.662,597.139
440.954,404.039,423.996,597.430
444.974,403.602,432.413,589.701
